station_id,lat,short_name,rental_uris,lon,region_id,capacity,name
5c3c345d-1975-400d-a9d8-18815816886e,40.7459849,6248.08,[Record],-73.98629487,71,56,5 Ave & E 30 St
d3f51f51-7e51-4c75-8600-d76916608707,40.8014866,7640.04,[Record],-73.9442507,71,29,E 118 St & Madison Ave
724aeecc-8c91-4afc-b97c-72a98de452c9,40.8704956,8699.01,[Record],-73.88187566,71,21,Marion Ave & Mosholu Pkwy
66dd4b91-0aca-11e7-82f6-3863bb44ef7c,40.78339981,7311.07,[Record],-73.98093133,71,39,W 78 St & Broadway
e8a6c13b-1f6e-4e6b-bdf8-9b0e597e4a62,40.740983,6072.11,[Record],-74.001702,71,36,8 Ave & W 16 St
26176e86-8362-4c91-a693-6aa3f9ce0b73,40.67759207,4107.13,[Record],-73.95563722,71,21,Dean St & Franklin Ave
66de0933-0aca-11e7-82f6-3863bb44ef7c,40.7877214,7414.17,[Record],-73.94728331,71,27,3 Ave & E 100 St
62089e99-7f73-4f59-816d-57f9793484a1,40.6605,3633.08,[Record],-73.9626,71,23,Lincoln Rd & Ocean Ave
66dcbe7c-0aca-11e7-82f6-3863bb44ef7c,40.68402,4327.09,[Record],-73.94977,71,19,Putnam Ave & Nostrand Ave
1860188907884823208,40.85025,8392.02,[Record],-73.89301,71,21,E 180 St & Monterey Ave
67f60e7e-397a-4e47-b7f9-d10bd67133b3,40.75973805,6700.14,[Record],-73.97811614,71,51,W 51 St & Rockefeller Plaza
2687f2e1-3529-464d-82eb-e4f61440c563,40.74549,6234.03,[Record],-73.90605,71,19,Woodside Ave & Roosevelt Ave
66dce567-0aca-11e7-82f6-3863bb44ef7c,40.70510918,4996.08,[Record],-73.94407279,71,23,McKibbin St & Manhattan Ave
c066c90a-efb1-4f8b-aa15-38ba4edd4ebc,40.67686,4122.03,[Record],-73.93607,71,20,Pacific St & Troy Ave
de6f4206-3aa9-4cb9-aae0-8547d2cd6854,40.707174,5099.03,[Record],-73.93581,71,23,White St & Johnson Ave
66dd0808-0aca-11e7-82f6-3863bb44ef7c,40.71929301,5403.05,[Record],-73.94500379,71,26,Graham Ave & Herbert St
387e2863-83ad-4589-8004-794a7b624801,40.774591,7152.10,[Record],-73.918544,71,19,24 Ave & 26 St
1838070776953752336,40.75614,6609.03,[Record],-73.86084,71,23,34 Ave & 108 St
9c1c3499-1b11-471f-b59a-87d9e27e15c5,40.824686,7981.16,[Record],-73.951947,71,23,Broadway & W 142 St
d9ea5210-50b3-4342-9801-f896bd21f4a1,40.8684871,8649.03,[Record],-73.88845598,71,23,Bainbridge Ave & E 198 St
66de48f9-0aca-11e7-82f6-3863bb44ef7c,40.6763744,4086.06,[Record],-74.00324957,71,19,Henry St & W 9 St
d7d297fd-36dc-42f2-8e3b-24b1003be874,40.770888,7060.02,[Record],-73.889914,71,19,21 Ave & 80 St
5dc8ddac-979e-4ae5-b879-3670cca7482d,40.838191,8187.04,[Record],-73.936085,71,23,Edgecombe Ave & W 167 St
fa14408f-6e88-4668-86ee-ce10ea707f36,40.719888,5470.13,[Record],-74.00862694,71,69,Hudson St & N Moore St
db29242d-6ff3-4e22-85fe-45fa3d03ec39,40.73737,6016.06,[Record],-73.91803,71,21,48 St & 50 Ave
1b985e4b-88de-42a8-95be-dce37dbbc5c5,40.84833,8362.02,[Record],-73.90971,71,23,Walton Ave & E 176 St
1f872052-38c4-4701-96c4-c363de51c2b5,40.768333,6955.05,[Record],-73.992573,71,59,W 54 St & 11 Ave
66db402c-0aca-11e7-82f6-3863bb44ef7c,40.72185379,5539.06,[Record],-74.00771779,71,87,Laight St & Hudson St
2f656bc4-7743-4326-8330-a22bd41d9d17,40.77237,7059.08,[Record],-73.99005,71,39,West End Ave & W 60 St
66dd491c-0aca-11e7-82f6-3863bb44ef7c,40.76663814,6889.12,[Record],-73.95348296,71,37,E 72 St & York Ave
66dd1585-0aca-11e7-82f6-3863bb44ef7c,40.71924,5411.07,[Record],-73.95242,71,39,Union Ave & N 12 St
7bdd60e9-c0fd-40f6-aa9a-d5fa004d4fe3,40.662584,3668.04,[Record],-73.995554,71,21,21 St & 4 Ave
79c4a612-a5df-4814-9e6b-6305da61ebc4,40.840536,8233.01,[Record],-73.919228,71,21,Inwood Ave & W 170 St
1840540966407039246,40.75397,6567.03,[Record],-73.85748,71,23,111 St & 37 Ave
1828965671716082498,40.64454,3087.01,[Record],-73.94486,71,19,Cortelyou Rd & E 34 St
c0e0e578-8ce8-4c9d-be47-b902d8a41050,40.82995,8064.03,[Record],-73.898802,71,19,Union Ave & E 169 St
8b1222da-612f-4482-ab34-9467c4ed28e3,40.805089,7687.05,[Record],-73.918889,71,23,E 135 St & St Ann's Ave
66dcc047-0aca-11e7-82f6-3863bb44ef7c,40.686312,4425.02,[Record],-73.935775,71,23,Lewis Ave & Madison St
ad41e353-033e-484f-8d76-78014e11e9d7,40.75473,6538.11,[Record],-73.93367,71,19,38 Ave & 29 St
96a0b676-e966-4d96-b04b-ceb8149cedcd,40.805559,7669.10,[Record],-73.914718,71,23,E 138 St & Cypress Ave
d47c856e-8cda-4da0-b8eb-1ccf0e6ef7ab,40.698458,4756.04,[Record],-73.997178,71,31,Brooklyn Bridge Park - Pier 2
1932126716328112534,40.68197,4249.01,[Record],-73.98034,71,27,St Marks Pl & 4 Ave
1057229c-f8f8-4014-80cd-f40421c61cf0,40.70413,4994.10,[Record],-73.90737,71,19,Onderdonk Ave & Gates Ave
66dc1c5c-0aca-11e7-82f6-3863bb44ef7c,40.74487634,6257.03,[Record],-73.99529885,71,79,W 24 St & 7 Ave
66dd546c-0aca-11e7-82f6-3863bb44ef7c,40.698617,4768.02,[Record],-73.941342,71,23,Park Ave & Marcus Garvey Blvd
66de5773-0aca-11e7-82f6-3863bb44ef7c,40.6853761,4362.04,[Record],-73.98302136,71,18,Pacific St & Nevins St
66de099d-0aca-11e7-82f6-3863bb44ef7c,40.795,7538.14,[Record],-73.9645,71,39,W 100 St & Manhattan Ave
cad68b8c-6d68-4c5f-88fe-b1aa3e40727a,40.66035,3625.04,[Record],-73.95679,71,23,Bedford Ave & Maple St
66dcbbfe-0aca-11e7-82f6-3863bb44ef7c,40.682601,4278.03,[Record],-73.938037,71,19,Marcus Garvey Blvd & Macon St
1875433315773395778,40.86149,8558.01,[Record],-73.88103,71,31,Southern Blvd & Xavier Way
1875672501601550456,40.702726,4892.02,[Record],-73.94984,71,18,Lorimer St & Harrison Ave
1964061627836181486,40.764555,6839.15,[Record],-73.973473,71,85,Central Park S & Grand Army Plaza
085da8d4-9465-46f0-82d1-10c9c9177d64,40.67261,3991.04,[Record],-73.91977,71,19,Prospect Pl & Howard Ave
66dd039b-0aca-11e7-82f6-3863bb44ef7c,40.71745169,5379.10,[Record],-73.95850939,71,28,N 6 St & Bedford Ave
fd081854-3f37-420a-9785-ea63c09c12ad,40.68565,4366.01,[Record],-73.91564,71,20,Halsey St & Broadway
284b08f2-3d26-4f52-9463-25e4a07c16f7,40.6804836,4231.04,[Record],-73.9646795,71,27,Underhill Ave & Pacific St
2366d8a4-7a49-42f3-9afe-efd2b200336b,40.74737076,6319.07,[Record],-73.94777298,71,21,45 Ave & 21 St
66db64d1-0aca-11e7-82f6-3863bb44ef7c,40.713126,5262.09,[Record],-73.984844,71,20,Madison St & Montgomery St
95478d78-5e48-44e3-8f95-c63ee31451a9,40.752049,6432.10,[Record],-73.979635,71,92,E 41 St & Madison Ave (SE corner)
6076e321-85d8-4e0e-ae18-86bb8cbbda1b,40.845505,8285.11,[Record],-73.914311,71,21,Featherbed Ln & Jerome Ave
36b55a0f-e55d-4849-859a-09b3273fb782,40.662611,3707.01,[Record],-73.998623,71,24,23 St & 3 Ave
3c8847a6-c12a-40fd-9b22-4582ac1a0d9d,40.6882,4432.10,[Record],-73.90798,71,24,Central Ave & Decatur St
4281e975-6bc2-483f-9e4a-f7c09b67ed28,40.73443564,5883.06,[Record],-73.93790781,71,19,Van Dam St & Greenpoint Ave
45e8c326-b12d-4be6-b040-bb6de9986d25,40.70108,4856.05,[Record],-73.9179,71,21,Irving Ave & Harman St
062ffe5a-aa91-412d-8210-23d562c7e7f8,40.74288,6141.02,[Record],-73.89283,71,19,72 St & Woodside Ave
158e7752-27e2-4912-be0b-eb15405aa096,40.86932466,8679.03,[Record],-73.91519755,71,21,10 Ave & W 215 St
